,City,Avg.Temp.Jan-Normalized,Avg.Temp.Feb-Normalized,Avg.Temp.March-Normalized,Avg.Temp.April-Normalized,Avg.Temp.May-Normalized,Avg.Temp.June-Normalized,Avg.Temp.July-Normalized,Avg.Temp.Aug-Normalized,Avg.Temp.Sept-Normalized,Avg.Temp.Oct-Normalized,Avg.Temp.Nov-Normalized,Avg.Temp.Dec-Normalized,Avg.Percip.Jan-Normalized,Avg.Percip.Feb-Normalized,Avg.Percip.March-Normalized,Avg.Percip.April-Normalized,Avg.Percip.May-Normalized,Avg.Percip.June-Normalized,Avg.Percip.July-Normalized,Avg.Percip.Aug-Normalized,Avg.Percip.Sept-Normalized,Avg.Percip.Oct-Normalized,Avg.Percip.Nov-Normalized,Avg.Percip.Dec-Normalized,Avg.Humid.Jan-Normalized,Avg.Humid.Feb-Normalized,Avg.Humid.March-Normalized,Avg.Humid.April-Normalized,Avg.Humid.May-Normalized,Avg.Humid.June-Normalized,Avg.Humid.July-Normalized,Avg.Humid.Aug-Normalized,Avg.Humid.Sept-Normalized,Avg.Humid.Oct-Normalized,Avg.Humid.Nov-Normalized,Avg.Humid.Dec-Normalized,Healthcare Index-Normalized,HCI Contributors-Normalized,% Walking-Normalized,% Car-Normalized,% Bike-Normalized,% Public Transit-Normalized,total_hotels-Normalized,avg_rating-Normalized,num_good_hotels-Normalized,avg_price-Normalized,pct_good_hotels-Normalized,total_attractions-Normalized,num_good_attractions-Normalized,pct_good_attractions-Normalized,total_nature_parks-Normalized,total_fun_games-Normalized,total_sights_landmarks-Normalized,total_museums-Normalized,total_nightlife-Normalized,total_spas_wellness-Normalized,total_classes_workshops-Normalized,total_casinos_gambling-Normalized,total_boat_tours_water_sports-Normalized,total_water_amusement_parks-Normalized,total_zoos_aquariums-Normalized,total_good_for_kids-Normalized,total_good_for_adrenaline_seekers-Normalized,total_budget_friendly-Normalized,num_good_restaurants-Normalized,pct_good_restaurants-Normalized,num_michelin-Normalized,num_cheap_eats-Normalized,num_moderately_priced-Normalized,num_fine_dining-Normalized,2019_violent_crime_ct-Normalized,2019_property_crime_ct-Normalized,num_fatal_crashes-Normalized,fatalities_per_100m_miles-Normalized,car_thefts_per_100k_residents-Normalized,best_cuisines-American-Normalized,best_cuisines-Italian-Normalized,best_cuisines-Bar-Normalized,best_cuisines-Steakhouse-Normalized,best_cuisines-Asian-Normalized,best_cuisines-Mexican-Normalized,best_cuisines-Southwestern-Normalized,best_cuisines-Cafe-Normalized,best_cuisines-Pizza-Normalized,best_cuisines-Sushi-Normalized,best_cuisines-Seafood-Normalized,best_cuisines-Japanese-Normalized,best_cuisines-Thai-Normalized,best_cuisines-Deli-Normalized,best_cuisines-Diner-Normalized,best_cuisines-Mediterranean-Normalized,best_cuisines-Puerto Rican-Normalized,best_cuisines-Latin-Normalized,best_cuisines-European-Normalized,best_cuisines-Contemporary-Normalized,best_cuisines-Fast Food-Normalized,best_cuisines-Pub-Normalized,best_cuisines-Korean-Normalized,best_cuisines-Fusion-Normalized,best_cuisines-Indian-Normalized,best_cuisines-Chinese-Normalized,best_cuisines-French-Normalized,best_cuisines-Spanish-Normalized,best_cuisines-Middle Eastern-Normalized,best_cuisines-International-Normalized,best_cuisines-Barbecue-Normalized,best_cuisines-Romana-Normalized,best_cuisines-Caribbean-Normalized,best_cuisines-Peruvian-Normalized,best_cuisines-Cajun & Creole-Normalized,best_cuisines-Brew Pub-Normalized,best_cuisines-Hawaiian-Normalized,best_cuisines-Healthy-Normalized,best_cuisines-Gastropub-Normalized,best_cuisines-Irish-Normalized,best_cuisines-Lebanese-Normalized,best_cuisines-Grill-Normalized,best_cuisines-Wine Bar-Normalized,best_cuisines-Greek-Normalized,best_cuisines-German-Normalized,best_cuisines-Portuguese-Normalized,best_cuisines-Tuscan-Normalized,best_cuisines-Balti-Normalized,best_cuisines-Soups-Normalized,best_cuisines-Brazilian-Normalized,best_cuisines-South American-Normalized,best_cuisines-Quick Bites-Normalized,best_cuisines-Coffee & Tea-Normalized
62,"Jefferson City, MO",0.3647642679900745,0.3217270194986072,0.434915773353752,0.4300847457627119,0.5538847117794485,0.5751789976133652,0.6200980392156863,0.5746835443037975,0.5487804878048781,0.4823091247672253,0.4713286713286713,0.3694829760403531,0.6666666666666666,0.5714285714285714,0.5625,0.6666666666666666,0.9166666666666666,0.8181818181818182,0.7692307692307693,0.75,0.7894736842105263,0.8333333333333334,0.6111111111111112,0.6111111111111112,0.5306122448979592,0.6122448979591837,0.6271186440677966,0.6363636363636364,0.6811594202898551,0.7285714285714285,0.6615384615384615,0.6825396825396826,0.5909090909090909,0.5689655172413793,0.5636363636363636,0.5,0.7641260744985674,0.0218579234972677,0.0,1.0,0.0,0.0,0.0186528497409326,0.8648648648648649,0.0481283422459893,0.2311030896824373,0.5331833520809899,0.00514050719671,0.0,0.0,0.0333333333333333,0.0074257425742574,0.0102915951972555,0.0188679245283018,0.0087829360100376,0.0048426150121065,0.0344827586206896,0.0,0.0047393364928909,0.0,0.0,0.0,0.0062111801242236,0.0064412238325281,0.0024213075060532,0.348993288590604,0.0,0.0455696202531645,0.0099484156226971,0.0,0.0022380723294777,0.0076640901349403,0.57001414427157,0.4918032786885247,0.0039092566335831,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"Billings, MT",0.6327543424317619,0.6337047353760445,0.7105666156202145,0.7118644067796611,0.8596491228070173,0.8854415274463008,0.9338235294117646,0.9088607594936712,0.873170731707317,0.7355679702048417,0.6671328671328671,0.5863808322824716,0.6,0.5714285714285714,0.4375,0.4166666666666667,0.5,0.4545454545454545,0.5384615384615384,0.5625,0.6842105263157895,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0338983050847457,0.0151515151515151,0.0289855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683937823834196,0.7702702702702703,0.1390374331550802,0.3326242963344936,0.43644544431946,0.0221041809458533,0.1803921568627451,0.6688741721854305,0.12,0.0717821782178217,0.0222984562607204,0.0215633423180593,0.0326223337515683,0.0108958837772397,0.0344827586206896,0.0493827160493827,0.0,0.0434782608695652,0.1111111111111111,0.0327455919395466,0.0186335403726708,0.0322061191626409,0.0078019908528383,0.3523489932885906,0.0,0.0835443037974683,0.0357406042741341,0.0046082949308755,0.0141186805831538,0.0358394471374295,0.0127298444130127,0.7540983606557377,0.0127202754709337,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"Helena, MT",0.4255583126550868,0.383008356545961,0.3950995405819296,0.2605932203389831,0.355889724310777,0.3985680190930786,0.5098039215686274,0.4835443037974685,0.4829268292682926,0.4487895716945995,0.4461538461538461,0.3921815889029004,0.7333333333333333,0.6428571428571429,0.5625,0.5,0.5833333333333334,0.4545454545454545,0.5384615384615384,0.5625,0.6842105263157895,0.7222222222222222,0.6111111111111112,0.6666666666666666,0.7142857142857143,0.7346938775510204,0.6610169491525424,0.5303030303030303,0.3768115942028985,0.2285714285714285,0.123076923076923,0.0793650793650793,0.1515151515151515,0.293103448275862,0.5454545454545454,0.6739130434782609,0.8850429799426934,0.1475409836065573,0.0948844884488449,0.931,0.0,0.0719049604001667,0.0352331606217616,0.8153153153153154,0.0748663101604278,0.2925099909758927,0.4499437570303711,0.0123372172721041,0.1372549019607843,0.8123620309050773,0.1266666666666666,0.0198019801980198,0.0257289879931389,0.0161725067385444,0.0087829360100376,0.0024213075060532,0.0,0.0,0.0331753554502369,0.0,0.0,0.0302267002518891,0.0062111801242236,0.037037037037037,0.003228410008071,0.5771812080536913,0.0,0.030379746835443,0.0092114959469417,0.0069124423963133,0.0039323139994561,0.0104808070221407,0.082036775106082,0.7540983606557377,,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"Omaha, NE",0.4367245657568239,0.3746518105849583,0.3629402756508422,0.1822033898305085,0.2506265664160401,0.3031026252983294,0.4191176470588234,0.407594936708861,0.4243902439024392,0.4227188081936684,0.4447552447552447,0.403530895334174,0.8,0.7142857142857143,0.5625,0.5,0.5833333333333334,0.4545454545454545,0.5384615384615384,0.5625,0.6842105263157895,0.7777777777777778,0.6111111111111112,0.7222222222222222,0.7346938775510204,0.7755102040816326,0.6949152542372882,0.6060606060606061,0.4782608695652174,0.3,0.2,0.1746031746031746,0.2272727272727272,0.3793103448275862,0.5818181818181818,0.717391304347826,0.8896275071633238,0.0546448087431694,0.0,0.0,0.0,0.0,0.1067357512953367,0.7792792792792793,0.2032085561497326,0.2250225602681449,0.4105736782902137,0.0586017820424948,0.1215686274509803,0.1876379690949227,0.1866666666666666,0.1237623762376237,0.0566037735849056,0.0727762803234501,0.1066499372647427,0.0242130750605326,0.1724137931034483,0.0123456790123456,0.0236966824644549,0.0144927536231884,0.1111111111111111,0.0806045340050377,0.0496894409937888,0.074074074074074,0.0228679042238364,0.2516778523489932,0.0,0.1417721518987341,0.082903463522476,0.0172811059907834,0.0600514547470141,0.1389771387396829,0.5106082036775106,0.540983606557377,0.073080818310715,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,"Lincoln, NE",0.3275434243176179,0.2813370473537604,0.3093415007656968,0.2627118644067797,0.3709273182957392,0.3770883054892602,0.4411764705882353,0.4202531645569622,0.4195121951219513,0.404096834264432,0.4391608391608391,0.3757881462799496,0.8,0.7142857142857143,0.625,0.6666666666666666,0.75,0.7272727272727273,0.7692307692307693,0.75,0.8421052631578947,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.5918367346938775,0.5714285714285714,0.6779661016949152,0.6818181818181818,0.7536231884057971,0.8,0.7384615384615385,0.7619047619047619,0.7727272727272727,0.7931034482758621,0.7454545454545455,0.6086956521739131,0.6251002865329512,0.5628415300546448,0.1036853685368536,0.9151,0.047,0.0,0.0746113989637305,0.7612612612612614,0.1764705882352941,0.2020110867603455,0.5084364454443194,0.0257025359835503,0.2078431372549019,0.675496688741722,0.1133333333333333,0.0717821782178217,0.0222984562607204,0.045822102425876,0.0526976160602258,0.009685230024213,0.0344827586206896,0.0,0.0094786729857819,0.0144927536231884,0.1111111111111111,0.0428211586901763,0.0186335403726708,0.037037037037037,0.007532956685499,0.1845637583892617,0.0,0.1215189873417721,0.0475313190862196,0.0034562211981566,0.0230709699010646,0.0641703786191536,0.3988684582743989,0.540983606557377,0.008547701033016,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"Las Vegas, NV",0.3461538461538462,0.3008356545961003,0.327718223583461,0.2860169491525423,0.3884711779448621,0.3937947494033414,0.4607843137254901,0.4405063291139242,0.4390243902439024,0.4227188081936684,0.4545454545454545,0.3934426229508196,0.8,0.7142857142857143,0.6875,0.6666666666666666,0.75,0.7272727272727273,0.7692307692307693,0.75,0.8421052631578947,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.5714285714285714,0.5510204081632653,0.6779661016949152,0.6666666666666666,0.7681159420289855,0.8142857142857143,0.7538461538461538,0.7619047619047619,0.7878787878787878,0.7931034482758621,0.7454545454545455,0.5869565217391305,0.7037249283667621,0.1475409836065573,0.0,0.9615,0.0,0.0,0.3823834196891191,0.6846846846846848,0.2887700534759358,0.4369816509819088,0.1642294713160854,0.4268334475668266,0.2274509803921568,0.0507726269315673,0.5266666666666666,1.0,0.216123499142367,0.2830188679245283,0.5257214554579673,0.2953995157384987,0.0689655172413793,1.0,0.0805687203791469,0.1159420289855072,1.0,0.4760705289672544,1.0,0.5217391304347826,0.1520043045466774,0.436241610738255,0.0,1.0,0.3662490788504053,0.1716589861751152,0.1849651739212282,0.3768668937508188,0.0155586987270155,0.4508196721311476,0.1999594895685639,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"Reno, NV",0.3126550868486353,0.2674094707520891,0.2970903522205207,0.2521186440677967,0.363408521303258,0.3723150357995227,0.4362745098039215,0.4151898734177217,0.4121951219512196,0.3947858472998137,0.4307692307692307,0.3631778058007566,0.8,0.7142857142857143,0.625,0.6666666666666666,0.75,0.7272727272727273,0.7692307692307693,0.75,0.8421052631578947,0.9444444444444444,0.7222222222222222,0.7777777777777778,0.6326530612244898,0.5918367346938775,0.6949152542372882,0.6818181818181818,0.7536231884057971,0.8142857142857143,0.7538461538461538,0.7619047619047619,0.7878787878787878,0.8103448275862069,0.7636363636363637,0.6304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0963730569948186,0.6171171171171173,0.0962566844919786,0.2622362597224013,0.2148481439820022,0.0538039753255654,0.1137254901960784,0.1898454746136865,0.2,0.1534653465346534,0.039451114922813,0.0619946091644204,0.0715181932245922,0.0399515738498789,0.2413793103448276,0.1728395061728395,0.0236966824644549,0.0289855072463768,0.2222222222222222,0.0680100755667506,0.062111801242236,0.0611916264090177,0.0188323917137476,0.3221476510067114,0.0,0.1949367088607595,0.0869565217391304,0.0138248847926267,0.0296806040703633,0.0458125900694353,0.0226308345120226,0.4508196721311476,0.0338667206805752,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,"Carson City, NV",0.4156327543424318,0.3718662952646239,0.4104134762633997,0.3877118644067797,0.4962406015037592,0.4916467780429595,0.5392156862745099,0.5215189873417724,0.5268292682926832,0.5009310986964618,0.5146853146853146,0.4564943253467843,0.8,0.7142857142857143,0.6875,0.6666666666666666,0.75,0.8181818181818182,0.8461538461538461,0.8125,0.8947368421052632,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.5714285714285714,0.5510204081632653,0.6610169491525424,0.6818181818181818,0.7681159420289855,0.8142857142857143,0.7538461538461538,0.7619047619047619,0.7878787878787878,0.7758620689655172,0.7272727272727273,0.6086956521739131,0.8953581661891118,0.0437158469945355,0.9166666666666666,0.6667000000000001,0.0,0.0,0.0269430051813471,0.7927927927927928,0.0374331550802139,0.2283743715353874,0.2913385826771653,0.0089102124742974,0.0745098039215686,0.5584988962472407,0.0733333333333333,0.0445544554455445,0.0102915951972555,0.0242587601078167,0.013801756587202,0.0024213075060532,0.0862068965517241,0.0864197530864197,0.0,0.0,0.0,0.0100755667506297,0.0062111801242236,0.0128824476650563,0.003228410008071,0.3892617449664429,0.0,0.0278481012658227,0.0103168754605747,0.0023041474654377,0.0031793177016879,0.003455391065112,0.0056577086280056,0.4508196721311476,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"Manchester, NH",0.413151364764268,0.3676880222841226,0.4042879019908117,0.3771186440677966,0.4837092731829572,0.4821002386634844,0.5318627450980393,0.5139240506329114,0.5195121951219511,0.4972067039106145,0.5132867132867134,0.455233291298865,0.8,0.7142857142857143,0.6875,0.6666666666666666,0.75,0.8181818181818182,0.8461538461538461,0.8125,0.8421052631578947,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.5510204081632653,0.5510204081632653,0.6610169491525424,0.696969696969697,0.782608695652174,0.8142857142857143,0.7538461538461538,0.7777777777777778,0.7878787878787878,0.7586206896551724,0.7272727272727273,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0186528497409326,0.9144144144144146,0.0427807486631016,0.3288642516436766,0.4735658042744656,0.0083961617546264,0.0,0.0,0.0133333333333333,0.0321782178217821,0.0085763293310463,0.013477088948787,0.0213299874529485,0.0048426150121065,0.0344827586206896,0.0123456790123456,0.0,0.0,0.0,0.0125944584382871,0.0124223602484472,0.0096618357487922,0.0078019908528383,0.3859060402684564,0.0,0.0886075949367088,0.0287398673544583,0.0023041474654377,0.0138885983810579,0.0205276431285208,0.0424328147100424,0.180327868852459,0.0037269596921207,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"Nashua, NH",0.4851116625310174,0.4888579387186629,0.5574272588055131,0.5254237288135594,0.6365914786967419,0.668257756563246,0.6299019607843138,0.5873417721518988,0.5902439024390245,0.5381750465549349,0.5216783216783216,0.4527112232030265,0.6,0.5,0.4375,0.4166666666666667,0.5,0.4545454545454545,0.5384615384615384,0.5625,0.6842105263157895,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.2244897959183673,0.1020408163265306,0.1016949152542373,0.0757575757575757,0.0869565217391304,0.0857142857142857,0.2461538461538461,0.2698412698412698,0.2575757575757575,0.2068965517241379,0.1818181818181818,0.1739130434782608,0.7004011461318052,0.0218579234972677,0.0,0.0,0.0,0.0,0.0124352331606217,0.6936936936936938,0.0267379679144385,0.3792273645309613,0.4330708661417322,0.0047978067169294,0.0509803921568627,0.5629139072847682,0.0266666666666666,0.0198019801980198,0.006861063464837,0.0,0.0050188205771643,0.0084745762711864,0.0689655172413793,0.0123456790123456,0.0,0.0144927536231884,0.0,0.0050377833753148,0.0062111801242236,0.003220611916264,0.007532956685499,0.4093959731543624,0.0,0.1088607594936708,0.030213706705969,0.0034562211981566,0.0024681545315735,0.0080734966592427,0.048090523338048,0.180327868852459,0.0037269596921207,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,"Concord, NH",0.3796526054590571,0.3523676880222841,0.3950995405819296,0.298728813559322,0.363408521303258,0.4105011933174223,0.3602941176470589,0.3164556962025316,0.3463414634146342,0.3724394785847299,0.4055944055944055,0.3467843631778058,0.6,0.5,0.5,0.5,0.5,0.4545454545454545,0.6153846153846154,0.625,0.7368421052631579,0.7777777777777778,0.5555555555555556,0.6111111111111112,0.3469387755102041,0.3061224489795918,0.288135593220339,0.2121212121212121,0.2028985507246377,0.1714285714285714,0.3846153846153846,0.4126984126984127,0.3636363636363636,0.3103448275862069,0.2545454545454545,0.2826086956521739,0.6902005730659025,0.0546448087431694,0.4584708470847085,0.8332999999999999,0.0,0.0,0.0082901554404145,1.0,0.0427807486631016,0.3697950238494263,1.0,0.0082248115147361,0.1058823529411764,0.8388520971302429,0.0266666666666666,0.0173267326732673,0.0188679245283018,0.0080862533692722,0.0037641154328732,0.0012106537530266,0.0517241379310344,0.0,0.0094786729857819,0.0,0.0,0.0100755667506297,0.0124223602484472,0.0112721417069243,0.0045735808447672,0.6577181208053692,0.0,0.0455696202531645,0.0088430361090641,0.0023041474654377,0.001171327574306,0.0051748984671819,0.0084865629420084,0.180327868852459,,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"Newark, NJ",0.4205955334987593,0.3732590529247911,0.4088820826952526,0.3813559322033898,0.4862155388471177,0.4868735083532219,0.5392156862745099,0.5240506329113924,0.5317073170731706,0.5083798882681564,0.5216783216783216,0.4640605296343001,0.8,0.7142857142857143,0.6875,0.6666666666666666,0.75,0.8181818181818182,0.8461538461538461,0.8125,0.8421052631578947,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.5714285714285714,0.5714285714285714,0.6779661016949152,0.7121212121212122,0.782608695652174,0.8285714285714286,0.7538461538461538,0.7777777777777778,0.7878787878787878,0.7758620689655172,0.7272727272727273,0.6086956521739131,0.4663610315186246,0.0273224043715847,1.0,0.3636,0.0,0.5683618174239267,0.0290155440414507,0.5405405405405407,0.0053475935828877,0.3710626960594731,0.0382452193475815,0.0089102124742974,0.0,0.0,0.0133333333333333,0.0049504950495049,0.0171526586620926,0.013477088948787,0.0163111668757841,0.0012106537530266,0.0344827586206896,0.0,0.0,0.0,0.0,0.0075566750629722,0.0,0.0080515297906602,0.0129136400322841,0.2248322147651006,0.0012269938650306,0.1088607594936708,0.0519528371407516,0.0138248847926267,0.0361856554205275,0.0364126162714529,0.2998585572842998,0.1639344262295081,0.3747822564310309,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"Jersey City, NJ",0.3560794044665013,0.2841225626740947,0.3032159264931087,0.25,0.4110275689223057,0.4152744630071598,0.443627450980392,0.430379746835443,0.453658536585366,0.441340782122905,0.4671328671328671,0.4073139974779319,0.8,0.6428571428571429,0.625,0.6666666666666666,0.75,0.8181818181818182,0.8461538461538461,0.75,0.8421052631578947,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7551020408163265,0.7346938775510204,0.7796610169491526,0.7424242424242424,0.782608695652174,0.8428571428571429,0.8153846153846154,0.8253968253968254,0.7878787878787878,0.7931034482758621,0.7818181818181819,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.110880829015544,0.6171171171171173,0.0427807486631016,0.5453568819560827,0.0832395950506186,0.0123372172721041,0.0,0.0,0.02,0.0123762376237623,0.0171526586620926,0.0053908355795148,0.0112923462986198,0.0108958837772397,0.1034482758620689,0.0,0.0284360189573459,0.0,0.0,0.017632241813602,0.0124223602484472,0.0112721417069243,0.2472423997847726,0.4127516778523489,0.1325153374233129,0.4354430379746835,0.315033161385409,0.1912442396313364,0.0288857746449413,0.0401464037730905,0.2135785007072135,0.1639344262295081,0.3747822564310309,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"Trenton, NJ",0.5533498759305211,0.5431754874651811,0.5880551301684535,0.5932203389830508,0.7017543859649121,0.6443914081145586,0.6274509803921567,0.6253164556962026,0.6463414634146342,0.6108007448789571,0.6013986013986014,0.5636822194199244,0.8,0.7142857142857143,0.6875,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7692307692307693,0.75,0.8421052631578947,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.5918367346938775,0.5510204081632653,0.6610169491525424,0.6515151515151515,0.6666666666666666,0.7285714285714285,0.7538461538461538,0.746031746031746,0.7121212121212122,0.7068965517241379,0.6363636363636364,0.6086956521739131,0.717593123209169,0.2131147540983606,0.1221122112211221,0.8443999999999999,0.0,0.0,0.0010362694300518,0.2252252252252252,0.0,0.2127110996519272,0.0,0.0018848526387936,0.0431372549019607,0.7152317880794702,0.0,0.0,0.0188679245283018,0.0080862533692722,0.0062735257214554,0.0,0.0,0.0,0.0,0.0,0.0,0.0050377833753148,0.0,0.0064412238325281,0.0131826741996233,0.221476510067114,0.0,0.1417721518987341,0.0478997789240972,0.0057603686635944,0.0193478215398774,0.0129126817764967,0.4766619519094767,0.1639344262295081,0.0121328742151103,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
