,City,Avg.Temp.Jan-Normalized,Avg.Temp.Feb-Normalized,Avg.Temp.March-Normalized,Avg.Temp.April-Normalized,Avg.Temp.May-Normalized,Avg.Temp.June-Normalized,Avg.Temp.July-Normalized,Avg.Temp.Aug-Normalized,Avg.Temp.Sept-Normalized,Avg.Temp.Oct-Normalized,Avg.Temp.Nov-Normalized,Avg.Temp.Dec-Normalized,Avg.Percip.Jan-Normalized,Avg.Percip.Feb-Normalized,Avg.Percip.March-Normalized,Avg.Percip.April-Normalized,Avg.Percip.May-Normalized,Avg.Percip.June-Normalized,Avg.Percip.July-Normalized,Avg.Percip.Aug-Normalized,Avg.Percip.Sept-Normalized,Avg.Percip.Oct-Normalized,Avg.Percip.Nov-Normalized,Avg.Percip.Dec-Normalized,Avg.Humid.Jan-Normalized,Avg.Humid.Feb-Normalized,Avg.Humid.March-Normalized,Avg.Humid.April-Normalized,Avg.Humid.May-Normalized,Avg.Humid.June-Normalized,Avg.Humid.July-Normalized,Avg.Humid.Aug-Normalized,Avg.Humid.Sept-Normalized,Avg.Humid.Oct-Normalized,Avg.Humid.Nov-Normalized,Avg.Humid.Dec-Normalized,Healthcare Index-Normalized,HCI Contributors-Normalized,% Walking-Normalized,% Car-Normalized,% Bike-Normalized,% Public Transit-Normalized,total_hotels-Normalized,avg_rating-Normalized,num_good_hotels-Normalized,avg_price-Normalized,pct_good_hotels-Normalized,total_attractions-Normalized,num_good_attractions-Normalized,pct_good_attractions-Normalized,total_nature_parks-Normalized,total_fun_games-Normalized,total_sights_landmarks-Normalized,total_museums-Normalized,total_nightlife-Normalized,total_spas_wellness-Normalized,total_classes_workshops-Normalized,total_casinos_gambling-Normalized,total_boat_tours_water_sports-Normalized,total_water_amusement_parks-Normalized,total_zoos_aquariums-Normalized,total_good_for_kids-Normalized,total_good_for_adrenaline_seekers-Normalized,total_budget_friendly-Normalized,num_good_restaurants-Normalized,pct_good_restaurants-Normalized,num_michelin-Normalized,num_cheap_eats-Normalized,num_moderately_priced-Normalized,num_fine_dining-Normalized,2019_violent_crime_ct-Normalized,2019_property_crime_ct-Normalized,num_fatal_crashes-Normalized,fatalities_per_100m_miles-Normalized,car_thefts_per_100k_residents-Normalized,best_cuisines-American-Normalized,best_cuisines-Italian-Normalized,best_cuisines-Bar-Normalized,best_cuisines-Steakhouse-Normalized,best_cuisines-Asian-Normalized,best_cuisines-Mexican-Normalized,best_cuisines-Southwestern-Normalized,best_cuisines-Cafe-Normalized,best_cuisines-Pizza-Normalized,best_cuisines-Sushi-Normalized,best_cuisines-Seafood-Normalized,best_cuisines-Japanese-Normalized,best_cuisines-Thai-Normalized,best_cuisines-Deli-Normalized,best_cuisines-Diner-Normalized,best_cuisines-Mediterranean-Normalized,best_cuisines-Puerto Rican-Normalized,best_cuisines-Latin-Normalized,best_cuisines-European-Normalized,best_cuisines-Contemporary-Normalized,best_cuisines-Fast Food-Normalized,best_cuisines-Pub-Normalized,best_cuisines-Korean-Normalized,best_cuisines-Fusion-Normalized,best_cuisines-Indian-Normalized,best_cuisines-Chinese-Normalized,best_cuisines-French-Normalized,best_cuisines-Spanish-Normalized,best_cuisines-Middle Eastern-Normalized,best_cuisines-International-Normalized,best_cuisines-Barbecue-Normalized,best_cuisines-Romana-Normalized,best_cuisines-Caribbean-Normalized,best_cuisines-Peruvian-Normalized,best_cuisines-Cajun & Creole-Normalized,best_cuisines-Brew Pub-Normalized,best_cuisines-Hawaiian-Normalized,best_cuisines-Healthy-Normalized,best_cuisines-Gastropub-Normalized,best_cuisines-Irish-Normalized,best_cuisines-Lebanese-Normalized,best_cuisines-Grill-Normalized,best_cuisines-Wine Bar-Normalized,best_cuisines-Greek-Normalized,best_cuisines-German-Normalized,best_cuisines-Portuguese-Normalized,best_cuisines-Tuscan-Normalized,best_cuisines-Balti-Normalized,best_cuisines-Soups-Normalized,best_cuisines-Brazilian-Normalized,best_cuisines-South American-Normalized,best_cuisines-Quick Bites-Normalized,best_cuisines-Coffee & Tea-Normalized
22,"Jacksonville, FL",0.720843672,0.733983287,0.767228178,0.769067797,0.844611529,0.704057279,0.661764706,0.683544304,0.770731707,0.783985102,0.766433566,0.737704918,0.733333333,0.642857143,0.625,0.583333333,0.666666667,0.909090909,0.923076923,0.875,0.894736842,0.833333333,0.611111111,0.666666667,0.714285714,0.693877551,0.728813559,0.712121212,0.753623188,0.9,0.938461538,0.952380952,0.909090909,0.827586207,0.763636364,0.695652174,0.815472779,0.174863388,0,0.9216,0,0,0.190673575,0.626126126,0.294117647,0.227020755,0.33408324,0.083618917,0.117647059,0.130242826,0.386666667,0.195544554,0.077186964,0.051212938,0.076537014,0.056900726,0.396551724,0.012345679,0.151658768,0,0.222222222,0.146095718,0.093167702,0.101449275,0.026903417,0.194630872,0,0.392405063,0.15917465,0.020737327,0.002112573,0.005608869,0.212164074,0.737704918,0.075308892,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Miami, FL",0.898263027,0.909470752,0.911179173,0.900423729,0.917293233,0.735083532,0.68627451,0.721518987,0.846341463,0.91433892,0.918881119,0.90668348,0.733333333,0.571428571,0.5625,0.583333333,0.75,1,0.846153846,0.9375,1,0.944444444,0.666666667,0.611111111,0.632653061,0.653061224,0.711864407,0.742424242,0.84057971,0.942857143,0.938461538,0.920634921,0.924242424,0.827586207,0.690909091,0.630434783,0.732034384,0.448087432,0.119636964,0.9217,0.087,0.018132555,0.369948187,0.68018018,0.299465241,0.37525246,0.175478065,0.301405072,1,0.315673289,0.42,0.287128713,0.138936535,0.226415094,0.189460477,0.199757869,0.172413793,0.037037037,1,0.086956522,1,0.34256927,0.397515528,0.169082126,0.072101157,0.238255034,0.028220859,0.151898734,0.11459101,0.046082949,0.189148487,0.460598716,0.282885431,0.737704918,0.37324286,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Tampa, FL",0.791563275,0.805013928,0.830015314,0.841101695,0.909774436,0.732696897,0.669117647,0.701265823,0.814634146,0.852886406,0.832167832,0.808322825,0.733333333,0.642857143,0.5625,0.583333333,0.666666667,1,1,1,0.947368421,0.833333333,0.611111111,0.611111111,0.714285714,0.693877551,0.728813559,0.712121212,0.739130435,0.9,0.953846154,0.952380952,0.909090909,0.775862069,0.709090909,0.673913043,0.767908309,0.284153005,0.039328933,0.8857,0,0.029804085,0.235233161,0.702702703,0.294117647,0.299084698,0.271091114,0.129369431,0.105882353,0.077262693,0.286666667,0.26980198,0.063464837,0.056603774,0.150564617,0.094430993,0.517241379,0.037037037,0.085308057,0.043478261,0.555555556,0.20906801,0.204968944,0.148148148,0.014796879,0.083892617,0.007361963,0.012658228,0.011053795,0.011520737,0.033675668,0.052011005,0.415841584,0.737704918,0.103382621,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Orlando, FL",0.782878412,0.799442897,0.825421133,0.824152542,0.882205514,0.715990453,0.656862745,0.686075949,0.792682927,0.832402235,0.820979021,0.798234552,0.733333333,0.642857143,0.5625,0.583333333,0.666666667,1,1,0.9375,0.947368421,0.833333333,0.611111111,0.666666667,0.673469388,0.653061224,0.677966102,0.696969697,0.739130435,0.9,0.953846154,0.952380952,0.924242424,0.810344828,0.727272727,0.673913043,0.723209169,0.316939891,0.02970297,0.9247,0,0,0.455958549,0.833333333,0.631016043,0.347428129,0.301462317,0.275017135,0.8,0.27593819,0.38,0.658415842,0.092624357,0.099730458,0.208281054,0.191283293,0.810344828,0,0.132701422,1,0.777777778,0.705289673,0.559006211,0.209339775,0.149313963,0.506711409,0.02208589,0.248101266,0.195283714,0.066820276,0.044866029,0.11405247,0.332390382,0.737704918,0.131679157,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Atlanta, GA",0.575682382,0.573816156,0.620214395,0.612288136,0.714285714,0.637231504,0.612745098,0.632911392,0.665853659,0.636871508,0.620979021,0.581336696,0.866666667,0.785714286,0.6875,0.666666667,0.75,0.727272727,0.846153846,0.75,0.842105263,0.888888889,0.722222222,0.777777778,0.612244898,0.591836735,0.711864407,0.696969697,0.695652174,0.771428571,0.8,0.761904762,0.696969697,0.672413793,0.636363636,0.630434783,0.778911175,0.398907104,0.099284928,0.8253,0.06,0.175698208,0.301554404,0.788288288,0.379679144,0.329960036,0.273340832,0.156614119,0.121568627,0.072847682,0.3,0.274752475,0.205831904,0.177897574,0.176913425,0.12590799,0.068965517,0,0.052132701,0.028985507,0.333333333,0.158690176,0.118012422,0.152979066,0.074522464,0.305369128,0,0.270886076,0.177966102,0.085253456,0.063377188,0.133851369,0.038189533,0.5,0.374194855,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Columbus, GA",0.617866005,0.623955432,0.669218989,0.669491525,0.781954887,0.687350835,0.659313725,0.678481013,0.729268293,0.694599628,0.662937063,0.624211854,0.866666667,0.785714286,0.6875,0.666666667,0.666666667,0.727272727,0.846153846,0.75,0.842105263,0.888888889,0.722222222,0.777777778,0.673469388,0.632653061,0.745762712,0.712121212,0.695652174,0.785714286,0.815384615,0.793650794,0.696969697,0.655172414,0.654545455,0.652173913,0,0,0.393014301,0.8571,0,0,0.059067358,0.792792793,0.14973262,0.226698466,0.543307087,0.011651816,0.133333333,0.825607064,0.026666667,0.051980198,0.010291595,0.02425876,0.010037641,0.010895884,0.103448276,0,0.004739336,0,0,0.035264484,0.01242236,0.020933977,0.007801991,0.224832215,0,0.146835443,0.037582903,0.004608295,0.012654521,0.030197825,0.179632249,0.5,0.020680575,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Macon, GA",0.621588089,0.626740947,0.67381317,0.684322034,0.794486216,0.68973747,0.666666667,0.681012658,0.724390244,0.696461825,0.667132867,0.627994956,0.866666667,0.714285714,0.625,0.666666667,0.666666667,0.727272727,0.846153846,0.75,0.842105263,0.888888889,0.722222222,0.722222222,0.612244898,0.571428571,0.677966102,0.651515152,0.652173913,0.771428571,0.8,0.793650794,0.727272727,0.655172414,0.618181818,0.608695652,0.573065903,0.021857923,0,1,0,0,0.088082902,0.662162162,0.128342246,0.192750634,0.313835771,0.009766964,0.08627451,0.607064018,0.06,0.00990099,0.022298456,0.016172507,0.016311167,0.001210654,0,0,0.014218009,0.014492754,0,0.01511335,0.00621118,0.022544283,0.005111649,0.22147651,0,0.101265823,0.024318349,0.004608295,,,0.478076379,0.5,0.013469718,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Savannah, GA",0.672456576,0.678272981,0.712098009,0.709745763,0.802005013,0.69451074,0.666666667,0.673417722,0.741463415,0.737430168,0.714685315,0.686002522,0.8,0.714285714,0.625,0.583333333,0.666666667,0.818181818,0.846153846,0.9375,0.894736842,0.944444444,0.666666667,0.722222222,0.653061224,0.653061224,0.745762712,0.742424242,0.782608696,0.9,0.923076923,0.968253968,0.878787879,0.793103448,0.727272727,0.673913043,0.603553009,0.049180328,0,0.9091,0,0,0.205181347,0.810810811,0.235294118,0.354260668,0.248593926,0.119088417,0.423529412,0.331125828,0.16,0.106435644,0.150943396,0.150943396,0.091593476,0.064164649,0.068965517,0,0.071090047,0,0,0.216624685,0.111801242,0.278582931,0.042238364,0.825503356,0,0.235443038,0.084008843,0.028801843,0.002384488,0.00665695,0.693069307,0.5,0.02112619,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Augusta, GA",0.611662531,0.610027855,0.660030628,0.673728814,0.781954887,0.692124105,0.669117647,0.678481013,0.717073171,0.681564246,0.657342657,0.620428752,0.8,0.714285714,0.625,0.666666667,0.75,0.818181818,0.846153846,0.8125,0.842105263,0.888888889,0.666666667,0.722222222,0.612244898,0.591836735,0.677966102,0.636363636,0.652173913,0.771428571,0.784615385,0.777777778,0.712121212,0.689655172,0.636363636,0.630434783,0.802292264,0.027322404,0,0,0,0,0.105699482,0.576576577,0.192513369,0.181083752,0.393700787,0.01405072,0.141176471,0.757174393,0.033333333,0.022277228,0.022298456,0.021563342,0.021329987,0.008474576,0.051724138,0,0.014218009,0,0,0.020151134,0.01242236,0.020933977,0.00968523,0.285234899,0,0.159493671,0.036845984,0.005760369,0.010709281,0.027585812,0.042432815,0.5,0.025055702,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Honolulu, HI",0.930521092,0.913649025,0.895865237,0.841101695,0.822055138,0.61575179,0.553921569,0.594936709,0.756097561,0.878957169,0.924475524,0.920554855,0.666666667,0.571428571,0.5,0.416666667,0.5,0.454545455,0.538461538,0.5625,0.684210526,0.777777778,0.666666667,0.666666667,0.714285714,0.734693878,0.796610169,0.803030303,0.826086957,0.842857143,0.846153846,0.825396825,0.803030303,0.810344828,0.781818182,0.695652174,0.829684814,0.262295082,0,0.8723,0,0.177365569,0.188601036,0.783783784,0.181818182,0.511473508,0.209223847,0.270562029,0.584313725,0.205298013,0.673333333,0.133663366,0.248713551,0.102425876,0.095357591,0.261501211,0.706896552,0,0.630331754,0.014492754,0.333333333,0.501259446,0.695652174,0.380032206,0.048695184,0.429530201,0,0.086075949,0.06779661,0.032258065,0.05624464,0.241271453,0.267326733,0.385245902,0.053129431,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Boise, ID",0.403225806,0.396935933,0.444104135,0.332627119,0.421052632,0.429594272,0.602941176,0.572151899,0.473170732,0.424581006,0.427972028,0.382093317,0.666666667,0.571428571,0.5,0.5,0.583333333,0.454545455,0.538461538,0.5625,0.684210526,0.722222222,0.611111111,0.666666667,0.714285714,0.653061224,0.576271186,0.484848485,0.405797101,0.314285714,0.138461538,0.095238095,0.212121212,0.379310345,0.581818182,0.630434783,0.743610315,0.054644809,0.687568757,0.75,0,0,0,0.675675676,0,0.427570796,0,0.031699794,0.337254902,0.911699779,0.246666667,0.022277228,0.02915952,0.032345013,0.005018821,0.024213075,0.172413793,0,0.023696682,0,0.222222222,0.078085642,0.068322981,0.069243156,0.005918752,0.526845638,0,0.088607595,0.014369934,0.001152074,0.007383547,0.033211057,0.338048091,0.385245902,,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Meridian, ID",0.428039702,0.423398329,0.473200613,0.375,0.473684211,0.477326969,0.649509804,0.612658228,0.509756098,0.450651769,0.448951049,0.404791929,0.666666667,0.571428571,0.5,0.5,0.583333333,0.454545455,0.538461538,0.5625,0.684210526,0.722222222,0.611111111,0.611111111,0.673469388,0.612244898,0.542372881,0.424242424,0.362318841,0.285714286,0.107692308,0.095238095,0.212121212,0.379310345,0.563636364,0.586956522,0.933295129,0.131147541,0.223047305,0.8378,0.135,0,0.084974093,0.851351351,0.192513369,0.31885179,0.488188976,0.045921864,0.125490196,0.242825607,0.2,0.101485149,0.061749571,0.053908356,0.047678795,0.036319613,0.155172414,0.012345679,0.028436019,0.028985507,0.222222222,0.088161209,0.02484472,0.072463768,0.016411084,0.345637584,0,0.149367089,0.072218128,0.00921659,0.013909515,0.02973929,0.021216407,0.598360656,0.013773547,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Chicago, IL",0.357320099,0.295264624,0.338437979,0.279661017,0.4160401,0.460620525,0.509803922,0.503797468,0.512195122,0.474860335,0.476923077,0.395964691,0.8,0.642857143,0.5625,0.75,0.833333333,0.727272727,0.769230769,0.75,0.842105263,0.888888889,0.722222222,0.722222222,0.755102041,0.775510204,0.86440678,0.848484848,0.869565217,0.871428571,0.815384615,0.80952381,0.757575758,0.74137931,0.745454545,0.695652174,0,0,0,0,0,0,0.020725389,0.81981982,0.053475936,0.284151949,0.535433071,0.005140507,0,0,0.02,0.032178218,0.005145798,0.010781671,0.006273526,0.006053269,0.017241379,0,0.004739336,0.028985507,0,0.012594458,0.00621118,0,0.010761367,0.426174497,0,0.04556962,0.043846721,0.003456221,0.003513983,0.008302764,0.149929279,0.598360656,,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Aurora, IL",0.333746898,0.296657382,0.379785605,0.347457627,0.471177945,0.477326969,0.49754902,0.473417722,0.480487805,0.452513966,0.451748252,0.36443884,0.733333333,0.642857143,0.5625,0.75,0.833333333,0.818181818,0.769230769,0.75,0.789473684,0.888888889,0.666666667,0.666666667,0.693877551,0.673469388,0.711864407,0.727272727,0.753623188,0.814285714,0.784615385,0.793650794,0.727272727,0.706896552,0.727272727,0.673913043,0.753352436,0.68852459,0.346259626,0.5664,0.175,0.437057107,0.403108808,0.887387387,0.454545455,0.48581926,0.245219348,0.423920493,0.360784314,0.081677704,0.64,0.425742574,0.559176672,0.393530997,0.594730238,0.45157385,0.068965517,0,0.331753555,0.028985507,0.777777778,0.350125945,0.223602484,0.423510467,0.007263923,0,0.009815951,0,0.002947679,0.006912442,0.534229957,0.66192028,0.234794908,0.352459016,0.42108568,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Indianapolis, IN",0.394540943,0.362116992,0.439509954,0.440677966,0.558897243,0.53221957,0.526960784,0.524050633,0.536585366,0.495344507,0.492307692,0.416141236,0.8,0.642857143,0.625,0.75,0.916666667,0.818181818,0.769230769,0.75,0.789473684,0.888888889,0.722222222,0.722222222,0.653061224,0.632653061,0.711864407,0.712121212,0.753623188,0.785714286,0.784615385,0.73015873,0.681818182,0.672413793,0.709090909,0.673913043,0.838395415,0.016393443,0.687568757,0.5,0,0.521050438,0.010362694,0.851351351,0.032085561,0.235378798,0.613048369,0.007539411,0.066666667,0.560706402,0.013333333,0.051980198,0,0.005390836,0.010037641,0.006053269,0,0.012345679,0.004739336,0.028985507,0.111111111,0.007556675,0.00621118,0.004830918,0.013451708,0.302013423,0,0.162025316,0.066322771,0.00921659,0.010541948,0.015090724,0.063649222,0.352459016,,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Fort Wayne, IN",0.359801489,0.318941504,0.387442573,0.370762712,0.496240602,0.484486874,0.490196078,0.470886076,0.482926829,0.459962756,0.468531469,0.390920555,0.733333333,0.642857143,0.625,0.75,0.833333333,0.818181818,0.769230769,0.75,0.789473684,0.888888889,0.722222222,0.666666667,0.714285714,0.673469388,0.711864407,0.712121212,0.753623188,0.785714286,0.753846154,0.761904762,0.712121212,0.689655172,0.727272727,0.673913043,0.831060172,0.18579235,0.114686469,0.9167,0,0.043351396,0.249740933,0.693693694,0.374331551,0.247324997,0.325084364,0.07830706,0.454901961,0.534216336,0.14,0.22029703,0.104631218,0.078167116,0.101631117,0.059322034,0.25862069,0.012345679,0.023696682,0.057971014,0.111111111,0.113350126,0.093167702,0.099838969,0.036319613,0.241610738,0,0.374683544,0.156963891,0.034562212,0.19059173,0.267604481,0.311173975,0.385245902,0.146546486,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Des Moines, IA",0.318858561,0.272980501,0.392036753,0.394067797,0.513784461,0.520286396,0.546568627,0.513924051,0.504878049,0.454376164,0.45034965,0.346784363,0.666666667,0.571428571,0.5625,0.75,0.916666667,0.909090909,0.769230769,0.75,0.842105263,0.833333333,0.666666667,0.611111111,0.653061224,0.734693878,0.711864407,0.696969697,0.753623188,0.814285714,0.784615385,0.777777778,0.681818182,0.655172414,0.654545455,0.608695652,0.891461318,0.049180328,0,0.7778,0,0.463109629,0.063212435,0.72972973,0.14973262,0.201753255,0.508436445,0.022789582,0.121568627,0.439293598,0.073333333,0.094059406,0.025728988,0.026954178,0.017565872,0.020581114,0.068965517,0,0.004739336,0,0.222222222,0.050377834,0.031055901,0.038647343,0.011568469,0.275167785,0,0.025316456,0.020265291,0.010368664,0.020142651,0.059494956,0.222065064,0.385245902,0.013429208,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Cedar Rapids, IA",0.29528536,0.253481894,0.367534456,0.366525424,0.488721805,0.489260143,0.504901961,0.478481013,0.47804878,0.437616387,0.436363636,0.331651955,0.666666667,0.571428571,0.5625,0.75,0.916666667,0.909090909,0.846153846,0.75,0.842105263,0.833333333,0.666666667,0.611111111,0.714285714,0.755102041,0.728813559,0.712121212,0.753623188,0.828571429,0.830769231,0.80952381,0.712121212,0.672413793,0.690909091,0.652173913,0.933753582,0.087431694,0.130913091,0.9524,0,0,0.066321244,0.68018018,0.106951872,0.218168536,0.346456693,0.025702536,0.207843137,0.675496689,0.133333333,0.04950495,0.036020583,0.021563342,0.060225847,0.007263923,0.068965517,0,0.028436019,0,0.111111111,0.032745592,0.01242236,0.037037037,0.00968523,0.291946309,0,0.007594937,0.014001474,0.003456221,0.033090004,0.073488471,0.31824611,0.401639344,0.034514888,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Wichita, KS",0.462779156,0.440111421,0.535987749,0.531779661,0.64160401,0.639618138,0.674019608,0.665822785,0.629268293,0.560521415,0.544055944,0.452711223,0.666666667,0.571428571,0.5625,0.666666667,0.916666667,0.818181818,0.769230769,0.75,0.842105263,0.888888889,0.611111111,0.611111111,0.448979592,0.530612245,0.593220339,0.606060606,0.695652174,0.728571429,0.615384615,0.587301587,0.575757576,0.586206897,0.563636364,0.456521739,0.668538682,0.016393443,0.550055006,0.8,0,0,0.042487047,0.77027027,0.080213904,0.210132783,0.401574803,0.010966415,0.101960784,0.66004415,0.033333333,0.03960396,0.015437393,0.013477089,0.027603513,0.006053269,0.034482759,0,0,0,0.111111111,0.005037783,0,0.012882448,0.00322841,0.147651007,0,0.081012658,0.027634488,0.001152074,0.007948294,0.037157736,0.188118812,0.401639344,0.010046587,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Kansas City, KS",0.418114144,0.394150418,0.488514548,0.487288136,0.609022556,0.606205251,0.634803922,0.62278481,0.582926829,0.527001862,0.516083916,0.428751576,0.666666667,0.571428571,0.625,0.75,0.916666667,0.909090909,0.769230769,0.75,0.842105263,0.888888889,0.666666667,0.611111111,0.530612245,0.591836735,0.694915254,0.696969697,0.739130435,0.771428571,0.707692308,0.666666667,0.651515152,0.637931034,0.654545455,0.543478261,0.683438395,0.081967213,0.119636964,0.913,0.2175,0,0.122279793,0.761261261,0.256684492,0.203278759,0.453318335,0.02844414,0.211764706,0.631346578,0.08,0.089108911,0.032590051,0.051212938,0.038895859,0.024213075,0.086206897,0,0.004739336,0.028985507,0.111111111,0.04534005,0.01242236,0.043478261,0.012644606,0.197986577,0,0.040506329,0.029845247,0.004608295,0.093810789,0.170018341,0.830268741,0.639344262,0.057626089,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Louisville, KY",0.456575682,0.43454039,0.499234303,0.504237288,0.611528822,0.579952267,0.571078431,0.579746835,0.590243902,0.543761639,0.531468531,0.4703657,0.8,0.714285714,0.6875,0.833333333,0.916666667,0.818181818,0.846153846,0.6875,0.842105263,0.888888889,0.722222222,0.777777778,0.571428571,0.571428571,0.694915254,0.742424242,0.797101449,0.8,0.8,0.746031746,0.681818182,0.689655172,0.709090909,0.630434783,0,0,0,1,0,0,0.024870466,0.653153153,0.037433155,0.25903485,0.31496063,0.010623715,0.070588235,0.46799117,0.033333333,0.04950495,0.022298456,0.002695418,0.007528231,0.003631961,0.034482759,0.024691358,0.004739336,0.014492754,0,0.01511335,0.02484472,0.006441224,0.030400861,0.352348993,0,0.187341772,0.078850405,0.036866359,,,0.397454031,0.639344262,0.194207008,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Lexington, KY",0.460297767,0.437325905,0.493108729,0.487288136,0.5839599,0.546539379,0.536764706,0.546835443,0.56097561,0.52886406,0.528671329,0.47667087,0.8,0.714285714,0.6875,0.75,0.833333333,0.818181818,0.846153846,0.75,0.842105263,0.888888889,0.722222222,0.777777778,0.591836735,0.571428571,0.711864407,0.757575758,0.811594203,0.8,0.815384615,0.761904762,0.712121212,0.706896552,0.709090909,0.630434783,0.736504298,0.092896175,0,0.963,0,0.077115465,0.16373057,0.851351351,0.342245989,0.265545099,0.453318335,0.079506511,0.125490196,0.145695364,0.153333333,0.133663366,0.092624357,0.088948787,0.079046424,0.042372881,0.310344828,0.024691358,0.042654028,0.043478261,0.111111111,0.100755668,0.093167702,0.122383253,0.032822168,0.275167785,0,0.346835443,0.138540899,0.038018433,0.097868602,0.215667169,0.294200849,0.795081967,0.098642901,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
